SIMULATION NAME,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown
PROJECTION,S,E,I,R,All exposed,Daily exposed,Daily new cases,Daily recovered,Daily deaths,All cases,All recovered,All deaths,Active cases
Date,,,,,,,,,,,,,
2020-08-22 06:11:20.430223192,58687554.113549724,25352.196052436666,10987.701468480269,7676106.988929365,7712446.886450281,4958.984059941955,290.95183522248976,272.25456019588125,91.0547453666162,304743.1971084894,226358.5217229154,75439.96254161542,2944.7128439585795
2020-08-23 06:11:20.430223192,58682708.65444689,24759.268646491735,10697.295923802907,7681835.780982821,7717292.345553116,4845.459102834575,283.9452762316552,265.7405102156399,88.87699827781535,305027.1423847211,226624.26223313104,75528.83953989323,2874.040611696808
2020-08-24 06:11:20.430223192,58677997.85155003,24156.209056754094,10441.118536662976,7687405.82085656,7722003.148449977,4710.802896860987,277.1030671717999,259.3772990266043,86.74966073775042,305304.2454518929,226883.63953215766,75615.58920063099,2805.0167191042565
2020-08-25 06:11:20.430223192,58673412.59228639,23551.717254408493,10208.8433936866,7692827.847065516,7726588.407713611,4585.25926363375,270.4230899960644,253.1617334488412,84.67165907928583,305574.66854188894,227136.8012656065,75700.26085971028,2737.6064165721473
2020-08-26 06:11:20.430223192,58668928.49808842,22976.476791123063,9965.366615215824,7698130.658505247,7731072.501911586,4484.094197975472,263.9017017553677,247.09068447968167,82.64193374304031,305838.5702436443,227383.8919500862,75782.90279345332,2671.775500104777
2020-08-27 06:11:20.430223192,58664541.43962265,22432.24469883076,9708.205757719328,7703319.109920808,7735459.560377358,4387.058465772308,257.53393863360674,241.1610636907498,80.65944490092609,306096.1041822779,227625.05301377695,75863.56223835425,2607.488930146719
2020-08-28 06:11:20.430223192,58660264.60843959,21896.04703335772,9462.773826804261,7708377.570700262,7739736.391560424,4276.83118306566,251.31566587838088,235.36981129394587,78.72317533140813,306347.4198481563,227860.4228250709,75942.28541368566,2544.711609399703
2020-08-29 06:11:20.430223192,58656106.220350176,21352.135595303258,9246.348947237302,7713296.295107291,7743894.779649831,4158.388089407235,245.24422029278804,229.7139102834567,76.83212651268391,306592.66406844906,228090.13673535438,76019.11754019835,2483.409792896331
2020-08-30 06:11:20.430223192,58652044.891998135,20827.28061501486,9028.277151516511,7718100.550235348,7747956.108001879,4061.328352048062,239.31687133005468,224.19040730501337,74.98531347399562,306831.9809397791,228314.3271426594,76094.10285367235,2423.550943447335
2020-08-31 06:11:20.430223192,58648074.92957838,20325.854042373463,8803.168170535277,7722797.048208727,7751926.070421635,3969.962419755757,233.52978030095267,218.79641347997512,73.18176429207706,307065.51072008006,228533.12355613938,76167.28461796443,2365.102545976246
2020-09-01 06:11:20.430223192,58644201.31163863,19837.017521429992,8582.795138739493,7727379.875701212,7755799.688361382,3873.6179397469386,227.87917262560944,213.52908613371844,71.42052238027452,307293.38989270566,228746.6526422731,76238.7051403447,2308.03211008785
2020-09-02 06:11:20.430223192,58640430.45701926,19347.95425744277,8381.173045287669,7731841.415678014,7759570.5429807445,3770.8546193623915,222.36213866540504,208.3856143872291,69.70064680922923,307515.75203137106,228955.03825666034,76308.40578715393,2252.307987556793
2020-09-03 06:11:20.430223192,58636750.15748368,18872.632316417243,8182.119148419794,7736196.091051489,7763250.842516326,3680.299535581842,216.97600459918257,203.36322043593043,68.02121096780685,307732.72803597024,229158.40147709625,76376.42699812174,2197.899560752252
2020-09-04 06:11:20.430223192,58633154.83156641,18415.603896924782,7980.077821133003,7740450.486715544,7766846.168433602,3595.3259172756225,211.71758787508378,198.4591670027177,66.38130269233132,307944.4456238453,229356.86064409898,76442.80830081407,2144.7766789322777
2020-09-05 06:11:20.430223192,58629645.32830713,17972.28291034741,7779.8101532034625,7744603.578629326,7770355.671692877,3509.5032592751086,206.5837209837041,193.67076057454875,64.78002594683056,308151.02934482903,229550.53140467353,76507.5883267609,2092.9096133946005
2020-09-06 06:11:20.430223192,58626227.21733968,17531.395481976306,7593.630243994667,7748648.756934353,7773773.782660324,3418.11096744705,201.57178942738906,188.9953525586181,63.216501805907924,308352.6011342564,229739.52675723215,76570.8048285668,2042.2695484574506
2020-09-07 06:11:20.430223192,58622894.80129346,17097.895499115646,7415.557126498936,7752592.746080928,7777106.198706542,3332.4160462180153,196.67941989369783,184.4303433664056,61.689868647561354,308549.2805541501,229923.95710059855,76632.49469721437,1992.8287563371996
2020-09-08 06:11:20.430223192,58619639.70635783,16680.650731902304,7235.201741326756,7756445.441168948,7780361.293642177,3255.094935635105,191.90381565219002,179.97318770615215,60.199283194787924,308741.1843698023,230103.9302883047,76692.69398040915,1944.5601010884566
2020-09-09 06:11:20.430223192,58616459.54627679,16280.018071657638,7051.784706900442,7760209.650944657,7783541.453723215,3180.16008103732,187.2419401700034,175.62139802506908,58.74392225965037,308928.4263099723,230279.55168632977,76751.4379026688,1897.4367209737393
2020-09-10 06:11:20.430223192,58613357.69067529,15888.175076939024,6873.762704821348,7763881.3715429595,7786643.30932472,3101.8556015053764,182.69119556594177,171.37254770762513,57.32298312776257,309111.1175055382,230450.9242340374,76808.76088579655,1851.4323857042618
2020-09-11 06:11:20.430223192,58610340.08277738,15493.680805065687,6713.683755825833,7767453.552661733,7789660.917222625,3017.6078979047015,178.24955865113768,167.22427537518956,55.93568215467997,309289.36706418934,230618.1485094126,76864.69656795124,1806.521986825508
2020-09-12 06:11:20.430223192,58607397.37959363,15107.076171673702,6559.303955828497,7770937.240278874,7792603.620406376,2942.7031837515533,173.9148888809636,163.17428639389686,54.58125376185262,309463.2819530703,230781.32279580648,76919.27782171308,1762.6813355507475
